PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,Latitude,Longitude
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86089,WF10 2DP,ALL,ALL,5930,53.747587,-1.3730199
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86092,LS25 7AB,ALL,ALL,6505,53.76654,-1.3690209
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86093,LS14 1HX,ALL,ALL,5797,53.825511,-1.4836551
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86094,LS28 9AP,ALL,ALL,4878,53.799144,-1.6517588
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86096,LS10 2JJ,ALL,ALL,5397,53.772127,-1.532999
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86100,LS7 4HZ,ALL,ALL,7664,53.822115,-1.5321399
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86101,LS27 7HL,ALL,ALL,3470,53.756608,-1.6292236
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86103,LS8 5DE,ALL,ALL,3983,53.811129,-1.513461
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86104,LS13 2BL,ALL,ALL,15944,53.807847,-1.6230014
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86106,LS14 6GG,ALL,ALL,7193,53.810592,-1.4714614
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86108,LS7 4BB,ALL,ALL,5809,53.811459,-1.5262141
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86109,LS6 3DS,ALL,ALL,7274,53.817096,-1.5876957
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86110,LS2 9AE,ALL,ALL,40676,53.807748,-1.5499453
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86623,LS8 5BS,ALL,ALL,5339,53.809511,-1.5157577
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86625,LS22 6JS,ALL,ALL,4115,53.931001,-1.3788955
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86642,LS10 2PE,ALL,ALL,2944,53.779424,-1.5259375
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86643,LS8 5AN,ALL,ALL,3543,53.813873,-1.5207345
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86648,LS15 8NN,ALL,ALL,2302,53.798257,-1.4409334
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86654,LS8 4AA,ALL,ALL,5347,53.826751,-1.5071424
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86655,LS13 4JH,ALL,ALL,1873,53.797083,-1.6214128
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86658,LS25 1AN,ALL,ALL,10462,53.795754,-1.3902007
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86666,LS7 3JT,ALL,ALL,5155,53.821273,-1.5329695
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86667,LS11 8PN,ALL,ALL,7775,53.772424,-1.5691826
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86669,LS9 8AA,ALL,ALL,2564,53.796573,-1.532591
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86672,LS12 5SG,ALL,ALL,6367,53.782466,-1.601208
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86673,LS23 6RN,ALL,ALL,3265,53.882993,-1.3543537
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86675,LS9 7TA,ALL,ALL,4718,53.802098,-1.525196
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86678,BD11 1JU,ALL,ALL,2770,53.755432,-1.6634647
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,Y02002,LS1 8TL,ALL,ALL,17360,53.800047,-1.5456399
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,Y02494,LS9 7TA,ALL,ALL,7293,53.802098,-1.525196
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81001,S43 4PL,ALL,ALL,11333,53.277826,-1.2655898
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81002,S21 4BZ,ALL,ALL,12408,53.307639,-1.355109
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81003,SK22 4BP,ALL,ALL,10192,53.367744,-1.9985781
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81004,DE5 3TH,ALL,ALL,10360,53.042198,-1.4027771
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81005,DE55 1LU,ALL,ALL,16732,53.073919,-1.3726654
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81006,DE1 1TH,ALL,ALL,21297,52.916948,-1.4789653
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81007,DE1 1FW,ALL,ALL,11331,52.923991,-1.4903639
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81008,S45 9NR,ALL,ALL,9652,53.16742,-1.4143688
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81009,DE1 1PG,ALL,ALL,15789,52.919228,-1.4801278
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81010,NG10 1QQ,ALL,ALL,13094,52.898694,-1.2725042
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81012,S40 2AB,ALL,ALL,15578,53.23397,-1.4395146
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81013,DE45 1SP,ALL,ALL,4700,53.246162,-1.6178824
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81014,DE21 6AT,ALL,ALL,11592,52.926679,-1.4576809
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81015,S41 8DU,ALL,ALL,11927,53.25608,-1.4506627
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81016,DE45 1ED,ALL,ALL,8872,53.211656,-1.6763775
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81017,DE7 6AX,ALL,ALL,9087,53.001449,-1.4226363
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81020,DE11 0HU,ALL,ALL,10290,52.785128,-1.5739655
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81021,DE7 8ES,ALL,ALL,15142,52.978893,-1.3124727
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81022,DE7 5PZ,ALL,ALL,3955,52.968251,-1.3080406
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81023,NG10 1RY,ALL,ALL,7968,52.901527,-1.2727095
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81025,S18 1PY,ALL,ALL,10305,53.301943,-1.4750437
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81026,NG10 5HZ,ALL,ALL,6466,52.922548,-1.2942223
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81027,DE55 4JJ,ALL,ALL,7714,53.082224,-1.3725298
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81028,DE4 3NL,ALL,ALL,7435,53.140465,-1.5565277
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81029,DE55 5PS,ALL,ALL,17062,53.146233,-1.3388096
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81030,DE4 2EU,ALL,ALL,8706,53.160898,-1.5870223
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81031,DE75 7DX,ALL,ALL,9001,53.011258,-1.3515451
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81032,DE11 0PP,ALL,ALL,13984,52.775701,-1.5625098
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81033,NG20 8DG,ALL,ALL,16036,53.202418,-1.2162327
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81034,SK17 6JP,ALL,ALL,10499,53.254018,-1.918018
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81035,DE23 8AL,ALL,ALL,11551,52.896347,-1.4857975
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81036,DE1 1DZ,ALL,ALL,4889,52.924816,-1.485624
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81037,DE6 1DR,ALL,ALL,10012,53.012745,-1.7378135
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81038,DE56 0JB,ALL,ALL,12500,53.031078,-1.4552246
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81039,S32 5QH,ALL,ALL,3489,53.283742,-1.6745437
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81040,DE22 2DS,ALL,ALL,7601,52.955516,-1.4798269
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81041,S44 6DF,ALL,ALL,11529,53.230779,-1.286529
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81042,DE3 0HA,ALL,ALL,12836,52.907012,-1.5463055
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81044,S41 8NA,ALL,ALL,8221,53.260295,-1.4313004
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81045,S40 4AA,ALL,ALL,13400,53.238442,-1.4385423
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81046,DE7 6GR,ALL,ALL,4659,52.966605,-1.3591665
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81047,DE24 0GE,ALL,ALL,11194,52.89379,-1.4296265
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81048,DE56 4GG,ALL,ALL,11075,52.985104,-1.4869343
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81049,DE75 7HA,ALL,ALL,9673,53.013187,-1.3490867
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81050,DE55 2AA,ALL,ALL,9387,53.104466,-1.3430946
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81051,DE21 6LA,ALL,ALL,27953,52.928764,-1.4326332
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81052,DE75 7AL,ALL,ALL,7427,53.017099,-1.3429013
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81053,DE55 7AH,ALL,ALL,10701,53.097732,-1.3918832
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81054,DE23 3TX,ALL,ALL,34176,52.891845,-1.5317044
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81055,S42 5ND,ALL,ALL,4389,53.184311,-1.3877267
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81056,S45 9NG,ALL,ALL,6380,53.168047,-1.4121315
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81057,DE65 6QT,ALL,ALL,10031,52.875097,-1.5455538
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81058,S43 1JG,ALL,ALL,8565,53.257172,-1.395711
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81059,DE5 3HR,ALL,ALL,5956,53.047211,-1.4058852
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81060,DE11 7JE,ALL,ALL,10624,52.770658,-1.5365179
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81061,DE7 5PR,ALL,ALL,18485,52.966497,-1.3047781
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81062,DE4 4JG,ALL,ALL,8990,53.077595,-1.5713545
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81063,SK23 0RH,ALL,ALL,9460,53.323217,-1.9113703
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81064,DE22 2QN,ALL,ALL,12689,52.944079,-1.4959466
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81065,SK17 9BZ,ALL,ALL,8604,53.253156,-1.9204627
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81066,DE72 3HG,ALL,ALL,11594,52.912321,-1.3784815
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81067,S40 3PY,ALL,ALL,9512,53.231257,-1.4673543
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81068,DE21 7RJ,ALL,ALL,12600,52.921065,-1.4042957
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81069,DE56 1AY,ALL,ALL,13201,53.024109,-1.4850407
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81070,S18 2EJ,ALL,ALL,4037,53.305662,-1.4583106
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81071,DE23 8JX,ALL,ALL,15111,52.911048,-1.4680323
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81072,DE23 8RJ,ALL,ALL,30145,52.900943,-1.4779679
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81073,DE1 1JX,ALL,ALL,11947,52.921132,-1.4818006
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81074,SK17 9AY,ALL,ALL,6705,53.255089,-1.920624
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81075,DE6 3BX,ALL,ALL,5435,52.969465,-1.6248967
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81077,SK13 7DE,ALL,ALL,3504,53.445062,-1.9496903
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81080,SK23 7SR,ALL,ALL,8408,53.330574,-1.9830233
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81081,SK13 8PS,ALL,ALL,17020,53.443648,-1.9451453
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81082,SK17 0AQ,ALL,ALL,3214,53.142488,-1.8107717
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81083,NG10 1RY,ALL,ALL,17060,52.901527,-1.2727095
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81084,S40 1LE,ALL,ALL,20824,53.238058,-1.4335129
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81086,DE6 1RR,ALL,ALL,8196,53.013347,-1.7374968
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81089,S18 8QY,ALL,ALL,5936,53.304995,-1.4885422
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81091,S21 1DX,ALL,ALL,8573,53.324951,-1.3210974
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81092,S33 6RJ,ALL,ALL,5688,53.348836,-1.7479557
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81094,DE4 5PB,ALL,ALL,7962,53.084364,-1.4830084
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81095,S21 3TY,ALL,ALL,4923,53.294977,-1.3248433
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81096,S80 4DY,ALL,ALL,5564,53.260141,-1.223723
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81097,NG10 4NP,ALL,ALL,6356,52.904266,-1.2825805
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81099,DE55 7DW,ALL,ALL,10739,53.098466,-1.3878704
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81101,DE4 3FD,ALL,ALL,8330,53.138986,-1.5529852
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81106,SK13 1DJ,ALL,ALL,6894,53.463432,-1.9702135
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81108,DE73 8EF,ALL,ALL,15562,52.821712,-1.429576
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81110,DE65 5GZ,ALL,ALL,11673,52.868256,-1.6309838
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81113,DE3 9BJ,ALL,ALL,6248,52.907481,-1.5373198
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81114,DE11 9JT,ALL,ALL,12915,52.760177,-1.5776468
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81115,DE7 5QS,ALL,ALL,5093,52.968817,-1.3079273
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81118,DE23 6QQ,ALL,ALL,8065,52.906287,-1.4809963
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81604,DE7 5AN,ALL,ALL,4072,52.962262,-1.3015409
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81611,S45 0BA,ALL,ALL,2360,53.166508,-1.4710878
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81615,SK13 6EQ,ALL,ALL,2217,53.447138,-1.9808998
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81616,DE23 8NQ,ALL,ALL,5213,52.905192,-1.4752555
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81634,SK22 4AQ,ALL,ALL,4499,53.366386,-2.0023652
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81638,S44 6PP,ALL,ALL,3740,53.229393,-1.2936526
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81640,SK13 6NN,ALL,ALL,3784,53.43954,-1.9690408
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81647,S42 5LH,ALL,ALL,4265,53.180284,-1.3876045
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81649,S43 1DD,ALL,ALL,7591,53.257866,-1.396121
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81652,DE1 3AZ,ALL,ALL,4855,52.929289,-1.4807363
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81653,DE22 1FT,ALL,ALL,4380,52.93226,-1.4920223
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81655,S44 6DE,ALL,ALL,3623,53.230307,-1.288724
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81658,S42 6PX,ALL,ALL,7022,53.20095,-1.4370261
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,C81662,S43 4TY,ALL,ALL,8180,53.289528,-1.2845008
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,Y01812,DE11 0AE,ALL,ALL,10800,52.774809,-1.5594651
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,Y02442,DE23 8RJ,ALL,ALL,4776,52.900943,-1.4779679
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,Y04977,S80 4HA,ALL,ALL,5465,53.262624,-1.2157923
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,Y04995,S40 2HP,ALL,ALL,19100,53.219679,-1.4360019
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,Y05286,DE73 6SW,ALL,ALL,16484,52.872983,-1.4305234
GP_PRAC_PAT_LIST,01-Jul-23,GP,15M,E38000261,Y05733,DE24 8QJ,ALL,ALL,7140,52.898343,-1.4324061
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83002,EX14 2NY,ALL,ALL,17912,50.794578,-3.1880434
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83003,EX32 8HY,ALL,ALL,9596,51.08017,-4.0571821
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83004,TQ12 3HN,ALL,ALL,11500,50.54898,-3.5973952
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83005,EX7 9QH,ALL,ALL,14946,50.579825,-3.4735351
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83006,PL5 1PL,ALL,ALL,35234,50.404913,-4.1889161
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83007,EX12 2DU,ALL,ALL,8898,50.713074,-3.0741129
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83008,PL7 1AD,ALL,ALL,19332,50.386262,-4.0526261
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83010,TQ13 7AP,ALL,ALL,7086,50.519071,-3.748567
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83011,EX9 6LS,ALL,ALL,8361,50.630026,-3.3277289
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83012,EX22 7SY,ALL,ALL,3071,50.901686,-4.3855325
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83013,TQ1 3SL,ALL,ALL,16040,50.479358,-3.5169482
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83014,TQ4 5LA,ALL,ALL,21360,50.433243,-3.5701074
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83015,PL5 3PY,ALL,ALL,7608,50.411267,-4.1593271
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83016,EX4 1HJ,ALL,ALL,41260,50.714481,-3.5451799
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83018,PL4 9BL,ALL,ALL,10968,50.373198,-4.1279086
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83019,PL6 8UF,ALL,ALL,9646,50.408578,-4.0959261
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83020,EX13 5AG,ALL,ALL,12609,50.780899,-2.999226
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83021,PL9 9DL,ALL,ALL,10151,50.358939,-4.0953552
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83023,EX16 8EZ,ALL,ALL,5524,50.915229,-3.7064007
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83024,EX1 1SR,ALL,ALL,8404,50.723396,-3.5203963
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83025,EX18 7DL,ALL,ALL,7259,50.914352,-3.8749612
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83026,EX38 8EL,ALL,ALL,5156,50.951997,-4.140176
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83027,TQ2 5UA,ALL,ALL,8023,50.466681,-3.5358327
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83028,PL2 3HY,ALL,ALL,11360,50.387979,-4.1608995
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83029,TQ1 3HD,ALL,ALL,8164,50.474742,-3.528075
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83030,PL1 5BZ,ALL,ALL,9167,50.376018,-4.1462066
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83031,TQ12 5DJ,ALL,ALL,11855,50.500169,-3.5831414
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83034,TQ12 1GJ,ALL,ALL,10138,50.528653,-3.60801
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83035,EX32 9LL,ALL,ALL,16260,51.069586,-4.0417106
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83036,EX3 0EN,ALL,ALL,11627,50.683834,-3.4620977
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83038,PL19 9FD,ALL,ALL,13616,50.5458,-4.1459048
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83039,PL6 6DX,ALL,ALL,5744,50.427678,-4.133237
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83040,EX1 3SY,ALL,ALL,16709,50.737537,-3.4696228
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83041,EX6 8DF,ALL,ALL,9235,50.679142,-3.4937566
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83042,EX1 1SB,ALL,ALL,9499,50.723752,-3.5227172
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83043,TQ9 5JA,ALL,ALL,15035,50.434945,-3.6837733
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83044,EX15 3SF,ALL,ALL,8134,50.913147,-3.2291263
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83045,TQ13 9QP,ALL,ALL,14830,50.592121,-3.6737215
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83046,TQ12 2HH,ALL,ALL,9632,50.529907,-3.6050897
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83048,PL6 6PH,ALL,ALL,11364,50.42747,-4.1150785
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83049,TQ13 8LW,ALL,ALL,3345,50.663436,-3.7659385
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83050,EX39 1AZ,ALL,ALL,12895,51.038054,-4.2155203
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83051,TQ12 2AS,ALL,ALL,10252,50.531822,-3.6077086
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83052,EX16 6NP,ALL,ALL,13628,50.909477,-3.4929547
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83053,EX8 2JF,ALL,ALL,12436,50.621149,-3.4014988
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83054,EX12 2RY,ALL,ALL,5656,50.708487,-3.0732858
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83055,TQ5 9TF,ALL,ALL,14969,50.395859,-3.5121845
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83056,EX8 2JF,ALL,ALL,15241,50.621149,-3.4014988
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83057,EX31 2PG,ALL,ALL,7650,51.069907,-4.1221313
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83058,EX1 1RX,ALL,ALL,8185,50.723043,-3.5233317
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83059,TQ7 1AE,ALL,ALL,10150,50.288626,-3.7818829
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83064,PL9 9BN,ALL,ALL,11920,50.356778,-4.0860092
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83066,EX4 7BW,ALL,ALL,17093,50.732834,-3.5159265
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83067,EX10 9YA,ALL,ALL,14645,50.699501,-3.247731
GP_PRAC_PAT_LIST,01-Jul-23,GP,15N,E38000230,L83068,EX35 6HA,ALL,ALL,2478,51.229215,-3.8372447
